public_SRR14722163_metawrap_bin.2	91.63	2.12	30.77	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales
public_SRR13126859_metawrap_bin.2	93.06	1.85	33.33	k__Bacteria
public_SRR14722219_metawrap_bin.1	86.81	1.32	0.00	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales
public_SRR14722124_metawrap_bin.1	73.43	0.00	0.00	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__Granulicella
public_SRR14722276_metawrap_bin.2	97.36	7.26	0.00	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes
public_SRR14722276_metawrap_bin.1	85.09	2.42	0.00	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes
public_SRR14722233_metawrap_bin.1	65.09	1.00	0.00	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae
public_SRR14722050_metawrap_bin.1	98.49	2.81	0.00	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__Granulicella
public_SRR14722050_metawrap_bin.3	94.27	1.16	0.00	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae
public_SRR14722050_metawrap_bin.2	96.53	0.85	0.00	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__Granulicella
public_SRR14722129_metawrap_bin.1	77.38	1.41	28.57	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales
public_SRR14722176_metawrap_bin.13	84.95	2.56	0.00	k__Bacteria;p__Acidobacteria
private_VT2_metawrap_bin.2	86.36	1.66	60.00	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae
private_VT2_metawrap_bin.3	88.46	0.85	0.00	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__Granulicella
private_X3_metawrap_bin.2	97.58	0.86	0.00	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae
private_X3_metawrap_bin.3	97.90	0.64	0.00	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas
private_X3_metawrap_bin.4	84.68	0.22	100.00	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae
private_X3_metawrap_bin.5	52.59	0.00	0.00	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae
private_VT2_metawrap_bin.4	63.77	1.25	40.00	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales
private_VT2_metawrap_bin.5	64.26	1.90	100.00	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae
public_SRR14722225_metawrap_bin.1	78.51	0.06	0.00	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae
public_SRR14722116_metawrap_bin.2	73.86	1.71	50.00	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__Granulicella
public_SRR14722162_metawrap_bin.1	88.18	2.55	20.00	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae
private_VT1_metawrap_bin.3	95.86	1.24	66.67	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae
private_VT1_metawrap_bin.2	95.43	3.46	44.44	k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae
private_VT1_metawrap_bin.1	96.35	0.75	0.00	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae
public_SRR14721986_metawrap_bin.1	65.88	0.00	0.00	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae
public_SRR11456913_metawrap_bin.3	96.98	0.48	0.00	k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae
public_SRR11456913_metawrap_bin.1	85.70	5.72	33.33	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae
private_VT26_metawrap_bin.1	95.89	0.70	20.00	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales
public_SRR11456913_metawrap_bin.7	86.35	1.59	12.50	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylobacteriaceae
private_VT26_metawrap_bin.3	95.50	0.86	22.22	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae
private_VT26_metawrap_bin.2	97.84	3.45	0.00	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__Granulicella
public_SRR11456913_metawrap_bin.8	93.71	1.91	0.00	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales
public_SRR12240181_metawrap_bin.3	72.41	0.43	0.00	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Solirubrobacterales
public_SRR1531545_metawrap_bin.3	76.99	4.33	0.00	k__Bacteria;p__Acidobacteria
public_SRR11456915_metawrap_bin.10	88.10	2.60	33.33	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales
public_SRR14721954_metawrap_bin.3	80.73	1.64	0.00	k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Spirosoma
public_SRR1531545_metawrap_bin.5	66.37	2.70	0.00	k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae
public_SRR1531545_metawrap_bin.4	71.42	1.70	38.46	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
public_SRR14722041_metawrap_bin.3	83.96	0.00	0.00	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__Granulicella
public_SRR14722041_metawrap_bin.2	84.87	1.03	50.00	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__Granulicella
public_SRR14722041_metawrap_bin.1	56.86	1.24	0.00	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae
public_SRR14722086_metawrap_bin.7	70.86	3.49	5.88	k__Bacteria;p__Cyanobacteria
public_SRR14722066_metawrap_bin.1	56.35	0.51	0.00	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
public_SRR14721954_metawrap_bin.4	99.33	0.67	33.33	k__Bacteria;p__Cyanobacteria;c__Nostocales;o__Nostocales
public_SRR11456919_metawrap_bin.4	79.20	0.85	25.00	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales
public_SRR11456919_metawrap_bin.5	99.04	1.41	0.00	k__Bacteria;p__Cyanobacteria;c__Nostocales;o__Nostocales
public_SRR11456919_metawrap_bin.6	85.08	2.31	66.67	k__Bacteria
public_SRR11456919_metawrap_bin.7	54.98	0.86	25.00	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae
public_SRR11456919_metawrap_bin.1	95.87	2.13	15.38	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas
public_SRR11456919_metawrap_bin.2	98.51	2.03	0.00	k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae
public_SRR11456919_metawrap_bin.3	95.98	1.00	28.57	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales
public_SRR14722083_metawrap_bin.1	76.65	0.39	0.00	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae
public_SRR14722098_metawrap_bin.1	74.66	0.43	0.00	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__Granulicella
public_SRR14722098_metawrap_bin.3	77.87	0.00	0.00	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales
public_SRR14722086_metawrap_bin.3	73.97	4.07	54.55	k__Bacteria;p__Cyanobacteria
public_SRR14722083_metawrap_bin.2	55.92	0.85	33.33	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae
public_SRR11456918_metawrap_bin.7	96.52	6.46	8.57	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
public_SRR11456918_metawrap_bin.5	83.55	1.10	50.00	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
public_SRR11456918_metawrap_bin.4	80.52	0.00	0.00	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas
public_SRR11456918_metawrap_bin.3	99.33	0.48	16.67	k__Bacteria;p__Cyanobacteria;c__Nostocales;o__Nostocales
public_SRR11456918_metawrap_bin.2	93.61	2.75	0.00	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae
public_SRR11456918_metawrap_bin.1	86.52	1.50	33.33	k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Spirosoma
public_SRR14722101_metawrap_bin.3	62.29	0.99	0.00	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
public_SRR11456918_metawrap_bin.8	98.70	0.17	100.00	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae
private_T1894_metawrap_bin.14	99.09	4.27	16.67	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__Granulicella
private_T1894_metawrap_bin.12	94.13	0.25	0.00	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae
private_T1894_metawrap_bin.10	99.41	0.50	0.00	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae
private_T1894_metawrap_bin.11	93.58	2.99	42.86	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae
public_SRR14722078_metawrap_bin.6	80.13	2.93	66.67	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae
public_SRR14722078_metawrap_bin.4	98.18	4.29	0.00	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes
public_SRR14722078_metawrap_bin.2	73.77	4.49	0.00	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes
public_SRR14722078_metawrap_bin.1	87.88	1.25	33.33	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales
public_SRR12240174_metawrap_bin.3	90.01	2.32	76.92	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
public_SRR12240174_metawrap_bin.2	81.50	4.19	10.00	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales
public_SRR12240174_metawrap_bin.1	83.36	3.17	10.53	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
public_SRR14722213_metawrap_bin.1	77.12	2.16	0.00	k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae
public_SRR14722298_metawrap_bin.1	86.88	1.82	25.00	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__Granulicella
public_SRR14721941_metawrap_bin.2	83.62	1.51	50.00	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__Granulicella
private_X5_metawrap_bin.2	91.45	1.90	0.00	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__Granulicella
private_X5_metawrap_bin.3	72.22	1.64	20.00	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales
public_SRR14722086_metawrap_bin.4	97.41	3.33	5.26	k__Bacteria;p__Cyanobacteria
private_X5_metawrap_bin.1	99.26	0.22	0.00	k__Bacteria;p__Cyanobacteria;c__Nostocales;o__Nostocales
private_X5_metawrap_bin.6	95.82	2.22	28.57	k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Chitinophagaceae
private_X5_metawrap_bin.7	98.65	2.03	25.00	k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae
private_X5_metawrap_bin.4	67.79	1.75	22.22	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales
private_X5_metawrap_bin.5	51.65	0.00	0.00	k__Bacteria;p__Actinobacteria;c__Actinobacteria
public_SRR14722086_metawrap_bin.8	59.37	0.43	0.00	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales
public_SRR14722086_metawrap_bin.9	78.43	4.35	16.67	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales
public_SRR14722090_metawrap_bin.3	79.43	0.68	33.33	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__Granulicella
public_SRR14721928_metawrap_bin.1	99.03	0.22	0.00	k__Bacteria;p__Cyanobacteria;c__Nostocales;o__Nostocales
public_SRR14721953_metawrap_bin.1	98.81	0.89	0.00	k__Bacteria;p__Cyanobacteria;c__Nostocales;o__Nostocales
private_T1889_metawrap_bin.2	97.76	2.49	14.29	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae
public_SRR14722098_metawrap_bin.4	93.97	3.96	0.00	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes
private_T1889_metawrap_bin.3	91.68	2.45	37.50	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae
public_SRR14721972_metawrap_bin.1	96.59	1.00	20.00	k__Bacteria;p__Cyanobacteria;c__Nostocales;o__Nostocales
private_T1889_metawrap_bin.1	97.20	0.86	0.00	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__Granulicella
public_SRR14722280_metawrap_bin.1	55.74	0.00	0.00	k__Bacteria;p__Tenericutes;c__Mollicutes
public_SRR14721955_metawrap_bin.2	71.81	0.00	0.00	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes
private_T1889_metawrap_bin.4	85.39	1.41	40.00	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae
private_T1889_metawrap_bin.5	73.07	0.91	50.00	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae
public_SRR14722165_metawrap_bin.4	62.71	2.16	66.67	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__Granulicella
public_SRR14722165_metawrap_bin.5	64.09	0.86	0.00	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__Granulicella
public_SRR14722165_metawrap_bin.2	83.24	2.65	12.50	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae
public_SRR14722165_metawrap_bin.3	93.52	1.85	66.67	k__Bacteria
public_SRR14722165_metawrap_bin.1	85.07	2.17	0.00	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales
public_SRR14722229_metawrap_bin.6	96.19	1.72	0.00	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__Granulicella
public_SRR13125477_metawrap_bin.4	85.23	2.27	41.67	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
public_SRR13125477_metawrap_bin.5	96.64	1.88	33.33	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae
public_SRR13125477_metawrap_bin.2	60.04	0.75	0.00	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae
public_SRR13125477_metawrap_bin.3	92.01	1.57	66.67	k__Bacteria
public_SRR14721930_metawrap_bin.1	88.47	3.08	0.00	k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae
public_SRR13125477_metawrap_bin.1	80.08	0.85	0.00	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales
private_X11_metawrap_bin.1	91.36	1.72	0.00	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__Granulicella
private_X11_metawrap_bin.2	94.66	2.03	20.00	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
private_X11_metawrap_bin.3	95.02	1.24	0.00	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae
private_X11_metawrap_bin.4	81.14	1.66	0.00	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae
public_SRR14721964_metawrap_bin.1	62.96	0.00	0.00	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales
public_SRR14722145_metawrap_bin.7	79.53	5.56	0.00	k__Bacteria;p__Acidobacteria
private_T1916_metawrap_bin.1	81.93	0.86	100.00	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__Granulicella
private_T1887_metawrap_bin.17	97.62	0.00	0.00	k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Hymenobacter
private_T1916_metawrap_bin.3	86.96	4.27	20.00	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__Granulicella
private_T1887_metawrap_bin.15	96.95	2.24	0.00	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae
private_T1887_metawrap_bin.12	96.34	1.89	25.00	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales
private_T1887_metawrap_bin.13	67.96	0.78	66.67	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylobacteriaceae
private_T1887_metawrap_bin.10	93.10	2.97	10.00	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales
private_T1887_metawrap_bin.11	97.89	1.04	40.00	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylobacteriaceae
private_T1916_metawrap_bin.9	81.33	1.15	40.00	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales
private_T1916_metawrap_bin.8	75.16	0.00	0.00	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
public_SRR14722320_metawrap_bin.2	66.90	0.74	33.33	k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Spirosoma
private_T1887_metawrap_bin.18	76.41	2.35	0.00	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
private_X8_metawrap_bin.1	97.26	2.06	71.43	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae
public_SRR14722308_metawrap_bin.1	73.55	3.00	55.56	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__Rubrobacter
public_SRR14722158_metawrap_bin.1	69.77	0.75	0.00	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae
public_SRR14722081_metawrap_bin.2	83.67	1.66	50.00	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
public_SRR14722081_metawrap_bin.1	95.76	3.14	16.67	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__Granulicella
public_SRR12240188_metawrap_bin.1	74.94	1.68	60.00	k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae
public_SRR12240188_metawrap_bin.2	70.23	0.70	25.00	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales
public_SRR14722144_metawrap_bin.1	94.89	0.56	0.00	k__Bacteria;p__Cyanobacteria;c__Nostocales;o__Nostocales
public_SRR14722087_metawrap_bin.1	89.37	4.05	57.14	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes
private_T1868_metawrap_bin.1	88.83	1.72	0.00	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__Granulicella
public_SRR14722087_metawrap_bin.4	62.93	2.02	0.00	k__Bacteria;p__Chloroflexi
private_T1868_metawrap_bin.5	93.72	1.93	50.00	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae
private_T1868_metawrap_bin.4	96.30	0.93	0.00	k__Bacteria
public_SRR14722185_metawrap_bin.1	64.66	1.72	0.00	k__Bacteria;p__Actinobacteria;c__Actinobacteria
public_SRR14722185_metawrap_bin.2	70.09	3.96	0.00	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes
public_SRR14721996_metawrap_bin.1	89.75	1.09	33.33	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
public_SRR12240179_metawrap_bin.1	96.67	0.00	0.00	k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae
public_SRR12240179_metawrap_bin.2	73.91	0.66	50.00	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae
public_SRR12240179_metawrap_bin.3	86.05	2.24	66.67	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
public_SRR14722051_metawrap_bin.2	86.05	0.86	0.00	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae
public_SRR14722051_metawrap_bin.1	56.53	0.66	0.00	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae
public_SRR14722176_metawrap_bin.4	79.10	2.12	0.00	k__Bacteria;p__Deinococcus-Thermus;c__Deinococci;o__Deinococcales;f__Deinococcaceae
public_SRR14722166_metawrap_bin.2	68.30	1.95	0.00	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
public_SRR14722176_metawrap_bin.5	88.44	0.45	0.00	k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Hymenobacter
public_SRR14722176_metawrap_bin.2	68.48	0.99	0.00	k__Bacteria;p__Deinococcus-Thermus;c__Deinococci;o__Deinococcales;f__Deinococcaceae
public_SRR14722176_metawrap_bin.3	83.61	2.83	0.00	k__Bacteria;p__Chloroflexi
public_SRR14722170_metawrap_bin.4	93.16	0.29	100.00	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae
public_SRR14722251_metawrap_bin.1	93.97	0.17	0.00	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae
public_SRR14722088_metawrap_bin.4	69.56	1.72	0.00	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__Granulicella
public_SRR14722088_metawrap_bin.5	96.52	1.72	0.00	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__Granulicella
public_SRR14722088_metawrap_bin.6	61.37	1.30	50.00	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales
public_SRR14722088_metawrap_bin.1	64.73	1.49	25.00	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae
public_SRR14722088_metawrap_bin.3	72.74	2.90	62.50	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae
public_SRR11456914_metawrap_bin.22	57.98	0.99	33.33	k__Bacteria;p__Deinococcus-Thermus;c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus
public_SRR14722275_metawrap_bin.1	57.73	0.69	0.00	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae
public_SRR11456914_metawrap_bin.23	62.85	0.54	0.00	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales
public_SRR14722048_metawrap_bin.1	82.75	1.68	40.00	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae
public_SRR14722154_metawrap_bin.2	56.54	0.00	0.00	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae
public_SRR14722154_metawrap_bin.3	98.78	0.00	0.00	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae
public_SRR14722067_metawrap_bin.1	94.83	1.03	0.00	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae
public_SRR14722154_metawrap_bin.1	88.84	2.09	66.67	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae
private_GTX0163_metawrap_bin.17	89.88	2.63	44.44	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Microbacterium
private_GTX0163_metawrap_bin.15	93.75	3.05	33.33	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
private_GTX0163_metawrap_bin.14	75.80	2.14	12.50	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales
private_GTX0163_metawrap_bin.12	90.02	1.47	50.00	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Variovorax
private_GTX0163_metawrap_bin.11	89.19	3.10	75.00	k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae
private_GTX0163_metawrap_bin.10	92.79	0.28	50.00	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
public_SRR14722170_metawrap_bin.3	68.58	3.00	47.37	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales
public_SRR14722175_metawrap_bin.1	98.59	0.22	0.00	k__Bacteria;p__Cyanobacteria;c__Nostocales;o__Nostocales
private_GTX0163_metawrap_bin.19	84.00	2.73	42.86	k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Chitinophagaceae
